url,title,text,age,city,status,body,zodiac,diet,facial hair,drinks,eye color,religion
http://providence.craigslist.org/cas/5427137262.html,CHASTISED SISSY SLAVE LOOKING TO FORM A GROUP SESSION,"
Good Morning everyone and thanks for coming in to read this ad
This is a little different for me since I have never done this before I am BI 
But I love cock I love everything about them the way they look feel taste grow everything about them intrigues me

I am forced to wear chastity and sissy stuff from time to time because I am a cheating sissy fagott cocksucker and cum dump now I am 51 200lbs I will definitely be wearing a chastity device maybe some sissy stuff maybe not depends on the interest of the guys responding
So this is what I am looking for I am trying to put a group of guys together for tonight at a hotel in Seekonk to use me humiliate me and feed me cocks

This will be from 6:30 or so until 8 pm no later than that no earlier

Once a certain number of guys show interest it will get the room then will notify all that are chosen the room number just before 630 so you can head over 

You will be able to use any hole you wish you can put your load in any hole you wish 

NO CONDOMS PLAY ONLY FOR ANAL 

If you need to use a condom then no anal for you only oral

Looking for guys between 18 to 45 if older please no one older than 50 please nothing personal but we are asking for people younger than me

THERE IS ALSO ONE MORE REQUEST EVERYONE ONE BE A TOP NO OTHER BOTTOMS WILL BE ALLOWED
ALSO NO OTHER COCKSUCKERS ALLOWED ONLY MEN WANTING TO GET SERVICED 
ONE SPECIAL PERSON WILL BE ASKED TO ASK AS MONITOR OF THE GROUP AND WILL ASK ANYONE TO LEAVE THAT IS NOT FOLLOWING THE RULES THIS PERSON WILL BE CHOSEN AT RANDOM AND MAY ALSO DECIDE IF I WEAR ANYTHING FEMALE OR NOT BUT CHASTITY WILL BE THERE NO MATTER WHAT
1 NO CONDOMS
2 NO OTHER COCKSUCKERS
3 NO OTHER BOTTOMS
4 PLEASE BE COMFORTABLE WITH OTHER NAKED PEOPLE AND IN A GROUP SETTING WITH OTHER MEN

Please be into some of the following : oral, anal, , spanking, chastity, Cross dressing, watersports, group play, etc.

When responding please put "" Chastised Sissy "" in subject line to weed out all spam

PLEASE ALSO SEND ME STATS AND A MINIMUM OF YOUR COCK PIC FACE WOULD BE NICE BUT NOT NECESSARY 

Thanks for reading and let's see how many guys we can get to make this happen 
",52,providence,,,,,,,,
http://providence.craigslist.org/cas/5427099561.html,Piss Feeder Wanted,"
Good Morning everyone 

total submissive trained human urinal here always ready to drink your piss 
looking for between 20 and 55 only
looking for guys that love to feed piss to another guy right from your cock 
i can never get enough of it also might be into other kinky things that you can think of to feed me just ask and i will tell you if i am 

i drink right from the tap or a cup you choose 

CAN NOT HOST AT ALL must travel either come to you or meet outdoors someplace safe 
email me if interested or for further information thanks and please put in the subject line 
""My Personal Urinal"" this is to weed out spam
thanks
",52,providence,,average,,,,,brown,
http://providence.craigslist.org/cas/5427099275.html,Women that need to be Orally Service read on - m4w,"
Hello Ladies, 
I guess i want to give this place a try i have really not done this before so please bare with me as i type away at this and give it a try 

I am an educated and professional down to earth guy 

I am submissive by nature and love women that are a little more on the dominant side 

what i am looking for is a little different i want to please a lady with my tongue. I am hoping to find a lady or girl who is looking to be pleased on regular basis with no strings attached. No reciprocation needed unless you want to try something else, I just enjoy using my mouth and oral skills to bring a woman or a girl to an orgasm. I like to please both, younger and older women prefer that you be height and weight proportionate if possible . If you have any particular desires, I'm open to that too. I'm looking for possibly a serious relationship, but if you need to be more secretive perhaps because you are married that is okay also as long as we can do this regularly and if you want to be pleased regularly. If you're married but are not satisfied with your sex life, this may be a good opportunity for you to change that. I'm willing to respect your limits and boundaries. Please let me know if you want to talk more about it. 

I am 52 5' 8"" with brown hair and eyes i am pierced and i am also tattooed but we can talk about that after 
please email me with you pics if you want mine and also your stats and lets meet and see if we are compatible for what we both want 

thanks and hope to hear from you soon 
to weed out spam please put todays day and your age in the subject line please thank you
",52,providence,,average,,,,,brown,
http://providence.craigslist.org/cas/5427098832.html,Slave was ordered by Master to post,"
hello to everyone my master has ordered me to post the following 
please read and respond if it catches your eye and you want to meet and play


52 year old slave is 5' 8"" br/br, 190 lbs, owned slave who is in chastity, pierced and tattooed white male slave ordered by its Master to find guys to service and to be used by you for Master's pleasure. Master sends me to you and you are allowed to use whatever methods need to get you off and for slave to get what is required of him done for his Master. the following is what Master wants: 

1: find guys to feed him there piss right from the tap, cup or whatever else you want to use for me to drink from. 

2: cocks to suck off to completion and swallow your load or take it anywhere you want to put it. Facials are great too. 

3: cocks to fuck slaves hole to completion and seed him Master prefers slave to take all loads bareback 

4: spankings floggings insertions rimming ect... ect... 

5: slave must travel to you or meet you at a hotel or book stores or any other safe place for slave to be used


so as to weed out all spam and to make sure your are 100 percent real please put ""Master's Slave"" in the subject line
also please provide your age and stats dick size and pic's for proof and exactly what you want this slave to do for you so that Master can approve before slave is sent to you 

thank you all for reading and slave awaits your replies
",52,providence,single,average,,,,,,
http://providence.craigslist.org/cas/5437384132.html,Virgin bottom - m4m,"
Virgin bottom, 18, 5'6"", clean of everything. I'll send a pic when I get one. I'll also answer any questions
",18,providence,,,,,,,,
http://providence.craigslist.org/cas/5437368252.html,Sexy Women - m4w,"
If you describe yourself as curvy, do others say that you are curvy, if the word thick or thicker is used to describe you then please respond! Looking for a one time or FWB with sexy women. Please send your favorite picture and I will send you mine.
",40,providence,single,average,,,,,,
http://providence.craigslist.org/cas/5409712740.html,"Go ahead, make her.... - m4mw","
...go down on me.

If your woman is submissive I would love to hear from you. Have always been fascinated with that dynamic of the woman being submissive to her man and would love to meet a couple like that to play with. Maybe you bring her to my office (must be discreet) for some fun role-play?

Have her service both of us, a fantasy of mine! 

Even if you just want to chat about it, this mid 50's MWM would love to hear from you.
",57,providence,,,,,,,,
http://providence.craigslist.org/cas/5437367931.html,White Girl with Big Ass! - m4w,"
Looking for a white girl with a big ass, or even if you think you got a big ass. Giving and receiving oral as well as getting that big white ass licked a must. please send a full body picture and your favorite picture of your ass.
",,providence,single,average,,,,,,
http://providence.craigslist.org/cas/5406704474.html,Do you enjoy being naked? - m4w,"
Mid 50's mature, discreet, male, for real, would love to have a discreet woman visit him in his office (or will come to you if you like) and do a seductive strip tease for me. Maybe a little role playing. Any interest? Been a long, long time since I have seen a sexy woman naked. Would love to hear back from you.
",56,providence,,,,,,,,
http://providence.craigslist.org/cas/5437358682.html,Looking for Sunday morning head - m4m,"
I'll be driving from east Greenwich past east providence going east this morning after 10 am. Looking for a host that likes sucking a nice clean cock. Got 7"" cut and shaved. Send age, stats, and location. I won't be able to reply to add until then. So please be patient. I would love to bust a nice load by 11.
",38,providence,,,,,,,,
http://providence.craigslist.org/cas/5437368825.html,Need a Bottom - m4m,"
hello, I am a Top, 6ft 27 years. Football player build hairy,"". 
Looking for a bottom to come by for a good time. 

You need to send pic and statu
If this up I'm still looking
I don't have Poppers only 420
",27,providence,married,curvy,,,Gote,,,
http://providence.craigslist.org/cas/5437323287.html,use me guys (invite your boys) - m4m,"
Looking to come over your place and be forced to suck you off and lick your sweaty balls. That's right no shower fresh out of work.
",,providence,,,,,,,,
http://providence.craigslist.org/cas/5437373754.html,MWM looking for stroke buddy - m4m,"
Late 40's mwm, slim build, hwp, average endowed, cut. Just looking for a stroke buddy for today...come by your place, get naked, watch porn if you have it, stroke, mutual stroke and edge. Not looking for anything oral or anal...just some hot, safe stroking fun. Open to age/race, just be reasonably hwp. Reply with details please.
",49,providence,married,average,,,,,,
http://providence.craigslist.org/cas/5437364078.html,Coffee With Extra Creme? - m4w,"
Like your coffee with extra extra creme? Extra thick n sweet? Then let's get together. Hmu and the answer to what you are thinking is yes!!
",58,providence,,,,,,,,
http://providence.craigslist.org/cas/5437347779.html,2 Available for Some Boner Fun - m4m,"
2 guys, hung, horny and into almost everything. If into it and can travel hit us up. Cum on over a lets have some hot cock fun. Send pic/stats with first email.
",49,providence,,,,,,,,
http://providence.craigslist.org/cas/5405384240.html,florwers anyone - m4w,"
i would just like to know if there is any one real ?? if there is let me know where to meet someone thank you if you dont have a picture and today's date dont bother
",54,providence,,,,,,,,
http://providence.craigslist.org/cas/5437365729.html,Monday night fun - m4t,"
I will be available Monday night this week and was looking for a smooth mature attractive cd/ts for some fun? Lets exchange a pic if your interested. I will be able to host the right fun lady! I am attractive, very clean and adore dating. We could meet somewhere for a drink, stay in, share some wine. Lets see if we can connect? I am real and meet, please be the same. Are there any good places to go in the area?
",53,providence,separated,athletic,,,,,,
